Day,Hour,Dir,Spd
201,10,120,0.288590604
201,11,120,0.268456376
201,12,120,0.268456376
201,13,130,0.288590604
201,14,120,0.281879195
201,15,120,0.308724832
201,16,120,0.288590604
201,17,120,0.295302013
201,18,120,0.281879195
201,19,120,0.268456376
201,20,120,0.281879195
201,21,120,0.288590604
201,22,120,0.248322148
201,23,120,0.275167785
201,24,120,0.308724832
202,1,120,0.308724832
202,2,120,0.308724832
202,3,120,0.315436242
202,4,120,0.355704698
202,5,120,0.362416107
202,6,120,0.355704698
202,7,120,0.348993289
202,8,120,0.308724832
202,9,120,0.342281879
202,10,120,0.32885906
202,11,120,0.348993289
202,12,120,0.362416107
202,13,130,0.322147651
202,14,120,0.228187919
202,15,120,0.134228188
202,16,120,0.134228188
202,17,120,0.100671141
202,18,120,0.140939597
202,19,120,0.167785235
202,20,120,0.161073826
202,21,120,0.154362416
202,22,130,0.10738255
202,23,120,0.10738255
202,24,100,0.053691275
203,1,100,0.033557047
203,2,120,0.006711409
203,3,120,0.013422819
203,4,110,0
203,5,120,0.013422819
203,6,100,0.073825503
203,7,120,0.147651007
203,8,120,0.161073826
203,9,120,0.255033557
203,10,120,0.261744966
203,11,120,0.302013423
203,12,120,0.255033557
203,13,120,0.268456376
203,14,120,0.281879195
203,15,120,0.275167785
203,16,120,0.288590604
203,17,120,0.302013423
203,18,130,0.248322148
203,19,130,0.214765101
203,20,130,0.11409396
203,21,280,0.006711409
203,22,280,0.10738255
203,23,260,0.046979866
203,24,10,0.167785235
204,1,10,0.11409396
204,2,10,0.147651007
204,3,20,0.120805369
204,4,30,0.080536913
204,5,20,0.067114094
204,6,10,0.127516779
204,7,20,0.11409396
204,8,30,0.11409396
204,9,20,0.100671141
204,10,20,0.120805369
204,11,40,0.100671141
204,12,10,0.11409396
204,13,10,0.140939597
204,14,10,0.127516779
204,15,10,0.167785235
204,16,10,0.093959732
204,17,10,0.10738255
204,18,40,0.087248322
204,19,10,0.087248322
204,20,50,0.087248322
204,21,40,0.11409396
204,22,50,0.100671141
204,23,100,0.174496644
204,24,100,0.181208054
205,1,100,0.181208054
205,2,100,0.167785235
205,3,90,0.161073826
205,4,90,0.187919463
205,5,100,0.181208054
205,6,90,0.154362416
205,7,90,0.181208054
205,8,90,0.194630872
205,9,90,0.187919463
205,10,120,0.127516779
205,11,120,0.140939597
205,12,40,0.11409396
205,13,20,0.127516779
205,14,40,0.093959732
205,15,30,0.120805369
205,16,20,0.11409396
205,17,20,0.120805369
205,18,30,0.067114094
205,19,30,0.100671141
205,20,20,0.040268456
205,21,50,0.120805369
205,22,90,0.147651007
205,23,110,0.127516779
205,24,110,0.134228188
206,1,70,0.073825503
206,2,90,0.161073826
206,3,110,0.040268456
206,4,70,0.033557047
206,5,50,0.020134228
206,6,360,0.093959732
206,7,10,0.11409396
206,8,40,0.040268456
206,9,10,0.11409396
206,10,30,0.11409396
206,11,70,0.093959732
206,12,20,0.060402685
206,13,10,0.046979866
206,14,60,0.006711409
206,15,40,0.080536913
206,16,70,0.013422819
206,17,300,0
206,18,50,0.006711409
206,19,20,0.073825503
206,20,20,0.067114094
206,21,10,0.10738255
206,22,60,0.033557047
206,23,50,0.080536913
206,24,30,0.026845638
207,1,250,0.013422819
207,2,50,0.033557047
207,3,10,0.080536913
207,4,20,0.073825503
207,5,30,0.053691275
207,6,30,0.060402685
207,7,120,0.060402685
207,8,110,0.134228188
207,9,10,0.10738255
207,10,20,0.080536913
207,11,30,0.053691275
207,12,40,0.046979866
207,13,20,0.100671141
207,14,20,0.087248322
207,15,20,0.161073826
207,16,30,0.147651007
207,17,50,0.10738255
207,18,20,0.154362416
207,19,20,0.127516779
207,20,20,0.080536913
207,21,20,0.11409396
207,22,10,0.067114094
207,23,10,0.060402685
207,24,20,0.060402685
208,1,10,0.020134228
208,2,10,0.073825503
208,3,20,0.026845638
208,4,30,0.100671141
208,5,30,0.073825503
208,6,20,0.093959732
208,7,20,0.120805369
208,8,30,0.046979866
208,9,360,0.080536913
208,10,350,0.073825503
208,11,130,0.060402685
208,12,20,0.093959732
208,13,20,0.093959732
208,14,20,0.140939597
208,15,20,0.187919463
208,16,30,0.127516779
208,17,30,0.154362416
208,18,20,0.147651007
208,19,40,0.127516779
208,20,60,0.060402685
208,21,10,0.154362416
208,22,20,0.093959732
208,23,10,0.087248322
208,24,10,0.060402685
209,1,10,0.067114094
209,2,50,0.013422819
209,3,10,0.020134228
209,4,10,0.013422819
209,5,20,0.013422819
209,6,60,0.040268456
209,7,10,0.053691275
209,8,70,0
209,9,120,0.013422819
209,10,140,0
209,11,,
209,12,130,0.087248322
209,13,130,0.100671141
209,14,130,0.134228188
209,15,120,0.10738255
209,16,20,0.100671141
209,17,50,0.060402685
209,18,30,0.087248322
209,19,20,0.100671141
209,20,50,0.087248322
209,21,20,0.020134228
209,22,40,0.020134228
209,23,10,0.040268456
209,24,10,0.080536913
210,1,10,0.067114094
210,2,340,0.020134228
210,3,270,0.026845638
210,4,270,0
210,5,260,0.020134228
210,6,270,0.053691275
210,7,270,0.046979866
210,8,120,0.013422819
210,9,280,0.067114094
210,10,260,0.040268456
210,11,250,0.093959732
210,12,240,0.11409396
210,13,270,0.11409396
210,14,270,0.154362416
210,15,240,0.134228188
210,16,270,0.120805369
210,17,270,0.11409396
210,18,240,0.093959732
210,19,250,0.033557047
210,20,240,0
210,21,240,0
210,22,270,0
210,23,270,0
210,24,250,0
211,1,120,0
211,2,120,0.026845638
211,3,130,0.11409396
211,4,100,0.093959732
211,5,120,0.120805369
211,6,100,0.10738255
211,7,110,0.10738255
211,8,110,0.046979866
211,9,120,0.100671141
211,10,130,0.134228188
211,11,130,0.167785235
211,12,130,0.214765101
211,13,120,0.308724832
211,14,130,0.275167785
211,15,130,0.248322148
211,16,130,0.181208054
211,17,,
211,18,130,0.080536913
211,19,120,0.100671141
211,20,120,0.020134228
211,21,120,0.067114094
211,22,120,0.10738255
211,23,130,0.208053691
211,24,120,0.234899329
212,1,120,0.127516779
212,2,120,0.161073826
212,3,120,0.127516779
212,4,120,0.154362416
212,5,120,0.154362416
212,6,130,0.134228188
212,7,130,0.161073826
212,8,120,0.181208054
212,9,130,0.22147651
212,10,130,0.214765101
212,11,120,0.241610738
212,12,120,0.208053691
212,13,120,0.22147651
212,14,130,0.281879195
212,15,130,0.248322148
212,16,130,0.268456376
212,17,120,0.268456376
212,18,120,0.322147651
212,19,120,0.275167785
212,20,120,0.194630872
212,21,120,0.127516779
212,22,130,0.147651007
212,23,140,0.100671141
212,24,120,0.161073826
213,1,120,0.308724832
213,2,120,0.255033557
213,3,120,0.281879195
213,4,110,0.261744966
213,5,120,0.248322148
213,6,120,0.33557047
213,7,120,0.281879195
213,8,120,0.302013423
213,9,120,0.275167785
213,10,120,0.194630872
213,11,120,0.201342282
213,12,120,0.201342282
213,13,120,0.248322148
213,14,120,0.261744966
213,15,120,0.255033557
213,16,130,0.234899329
213,17,120,0.255033557
213,18,120,0.255033557
213,19,120,0.167785235
213,20,120,0.174496644
213,21,120,0.194630872
213,22,120,0.228187919
213,23,130,0.201342282
213,24,120,0.181208054
214,1,130,0.194630872
214,2,120,0.214765101
214,3,130,0.208053691
214,4,130,0.187919463
214,5,120,0.167785235
214,6,120,0.161073826
214,7,120,0.147651007
214,8,120,0.080536913
214,9,130,0.053691275
214,10,120,0.060402685
214,11,120,0.100671141
214,12,120,0.060402685
214,13,140,0.020134228
214,14,280,0.060402685
214,15,170,0.127516779
214,16,180,0.033557047
214,17,130,0.020134228
214,18,110,0.006711409
214,19,120,0.067114094
214,20,120,0.10738255
214,21,120,0.093959732
214,22,120,0.060402685
214,23,110,0.006711409
214,24,110,0
215,1,110,0
215,2,100,0.006711409
215,3,110,0
215,4,120,0
215,5,120,0
215,6,120,0
215,7,90,0.026845638
215,8,100,0.006711409
215,9,120,0.026845638
215,10,120,0.006711409
215,11,280,0
215,12,280,0.006711409
215,13,280,0.013422819
215,14,280,0.013422819
215,15,270,0.020134228
215,16,160,0.060402685
215,17,160,0.046979866
215,18,130,0.067114094
215,19,120,0.026845638
215,20,130,0.067114094
215,21,120,0.060402685
215,22,120,0.120805369
215,23,120,0.161073826
215,24,120,0.208053691
216,1,120,0.275167785
216,2,120,0.295302013
216,3,120,0.315436242
216,4,120,0.375838926
216,5,120,0.362416107
216,6,120,0.342281879
216,7,120,0.295302013
216,8,120,0.32885906
216,9,120,0.281879195
216,10,120,0.322147651
216,11,120,0.362416107
216,12,120,0.375838926
216,13,,
216,14,,
216,15,130,0.342281879
216,16,130,0.315436242
216,17,130,0.281879195
216,18,120,0.288590604
216,19,130,0.302013423
216,20,130,0.22147651
216,21,130,0.288590604
216,22,130,0.281879195
216,23,120,0.288590604
216,24,130,0.288590604
217,1,130,0.255033557
217,2,120,0.248322148
217,3,120,0.288590604
217,4,120,0.154362416
217,5,50,0.10738255
217,6,50,0.194630872
217,7,60,0.147651007
217,8,40,0.073825503
217,9,10,0.073825503
217,10,120,0.140939597
217,11,120,0.167785235
217,12,100,0.10738255
217,13,110,0.167785235
217,14,120,0.241610738
217,15,120,0.208053691
217,16,,
217,17,,
217,18,120,0.275167785
217,19,120,0.261744966
217,20,120,0.241610738
217,21,120,0.275167785
217,22,120,0.295302013
217,23,,
217,24,120,0.255033557
218,1,120,0.295302013
218,2,110,0.214765101
218,3,110,0.201342282
218,4,110,0.241610738
218,5,120,0.362416107
218,6,120,0.342281879
218,7,120,0.369127517
218,8,120,0.355704698
218,9,120,0.295302013
218,10,,
218,11,110,0.208053691
218,12,120,0.201342282
218,13,120,0.154362416
218,14,130,0.208053691
218,15,130,0.248322148
218,16,130,0.255033557
218,17,120,0.248322148
218,18,130,0.295302013
218,19,120,0.302013423
218,20,120,0.241610738
218,21,120,0.228187919
218,22,120,0.187919463
218,23,120,0.234899329
218,24,120,0.228187919
219,1,120,0.214765101
219,2,120,0.208053691
219,3,120,0.201342282
219,4,120,0.167785235
219,5,120,0.167785235
219,6,120,0.167785235
219,7,120,0.187919463
219,8,120,0.194630872
219,9,130,0.181208054
219,10,130,0.187919463
219,11,120,0.241610738
219,12,130,0.147651007
219,13,130,0.194630872
219,14,,
219,15,,
219,16,,
219,17,,
219,18,,
219,19,,
219,20,130,0.11409396
219,21,130,0.013422819
219,22,120,0.040268456
219,23,120,0.026845638
219,24,120,0.006711409
220,1,,
220,2,120,0.026845638
220,3,120,0
220,4,120,0
220,5,100,0
220,6,120,0.046979866
220,7,120,0.053691275
220,8,120,0.087248322
220,9,120,0.167785235
220,10,130,0.174496644
220,11,120,0.275167785
220,12,130,0.308724832
220,13,120,0.322147651
220,14,120,0.308724832
220,15,120,0.288590604
220,16,120,0.261744966
220,17,130,0.228187919
220,18,110,0.11409396
220,19,30,0.194630872
220,20,40,0.134228188
220,21,30,0.22147651
220,22,30,0.241610738
220,23,30,0.201342282
220,24,30,0.201342282
221,1,30,0.181208054
221,2,20,0.161073826
221,3,40,0.147651007
221,4,20,0.10738255
221,5,30,0.100671141
221,6,20,0.127516779
221,7,20,0.087248322
221,8,10,0.093959732
221,9,10,0.127516779
221,10,10,0.167785235
221,11,20,0.134228188
221,12,20,0.11409396
221,13,30,0.11409396
221,14,10,0.161073826
221,15,20,0.11409396
221,16,30,0.087248322
221,17,20,0.093959732
221,18,10,0.087248322
221,19,30,0.080536913
221,20,10,0.120805369
221,21,50,0.073825503
221,22,60,0.100671141
221,23,50,0.11409396
221,24,40,0.073825503
222,1,80,0.134228188
222,2,110,0.140939597
222,3,50,0.073825503
222,4,50,0.046979866
222,5,10,0.073825503
222,6,100,0.087248322
222,7,120,0.147651007
222,8,100,0.147651007
222,9,100,0.167785235
222,10,90,0.154362416
222,11,120,0.120805369
222,12,80,0.134228188
222,13,120,0.181208054
222,14,110,0.161073826
222,15,120,0.134228188
222,16,120,0.174496644
222,17,110,0.127516779
222,18,120,0.187919463
222,19,130,0.134228188
222,20,120,0.214765101
222,21,120,0.201342282
222,22,120,0.174496644
222,23,110,0.140939597
222,24,120,0.154362416
223,1,130,0.201342282
223,2,120,0.261744966
223,3,130,0.275167785
223,4,130,0.187919463
223,5,120,0.134228188
223,6,120,0.11409396
223,7,120,0.120805369
223,8,120,0.053691275
223,9,130,0.087248322
223,10,120,0.087248322
223,11,120,0.134228188
223,12,120,0.134228188
223,13,130,0.080536913
223,14,130,0.120805369
223,15,130,0.127516779
223,16,,
223,17,130,0.120805369
223,18,120,0.100671141
223,19,,
223,20,,
223,21,120,0.046979866
223,22,130,0.060402685
223,23,130,0.020134228
223,24,280,0.013422819
224,1,270,0.013422819
224,2,270,0.046979866
224,3,270,0
224,4,260,0.006711409
224,5,260,0.006711409
224,6,250,0.033557047
224,7,270,0.040268456
224,8,270,0.073825503
224,9,200,0.006711409
224,10,90,0
224,11,310,0.013422819
224,12,270,0.067114094
224,13,280,0.067114094
224,14,270,0.147651007
224,15,270,0.053691275
224,16,210,0.040268456
224,17,270,0.026845638
224,18,290,0.067114094
224,19,40,0.087248322
224,20,30,0.174496644
224,21,40,0.10738255
224,22,40,0.040268456
224,23,10,0.127516779
224,24,10,0.060402685
225,1,20,0.046979866
225,2,10,0.026845638
225,3,10,0.006711409
225,4,70,0
225,5,250,0
225,6,290,0
225,7,30,0.013422819
225,8,20,0.013422819
225,9,,
225,10,360,0.013422819
225,11,140,0.040268456
225,12,150,0.10738255
225,13,140,0.134228188
225,14,130,0.134228188
225,15,,
225,16,120,0.134228188
225,17,130,0.140939597
225,18,130,0.134228188
225,19,120,0.134228188
225,20,130,0.167785235
225,21,120,0.134228188
225,22,120,0.127516779
225,23,50,0.100671141
225,24,110,0.154362416
226,1,100,0.194630872
226,2,110,0.147651007
226,3,120,0.167785235
226,4,130,0.194630872
226,5,120,0.261744966
226,6,300,0.214765101
226,7,310,0.154362416
226,8,140,0.127516779
226,9,120,0.100671141
226,10,150,0.006711409
226,11,300,0.161073826
226,12,270,0.120805369
226,13,220,0.120805369
226,14,260,0.127516779
226,15,290,0.261744966
226,16,290,0.187919463
226,17,300,0.174496644
226,18,360,0.201342282
226,19,360,0.181208054
226,20,350,0.214765101
226,21,10,0.167785235
226,22,10,0.127516779
226,23,40,0.187919463
226,24,30,0.154362416
227,1,30,0.214765101
227,2,30,0.174496644
227,3,30,0.11409396
227,4,30,0.134228188
227,5,20,0.161073826
227,6,60,0.087248322
227,7,10,0.060402685
227,8,50,0.046979866
227,9,20,0.046979866
227,10,110,0.140939597
227,11,130,0.208053691
227,12,130,0.201342282
227,13,130,0.228187919
227,14,120,0.281879195
227,15,120,0.241610738
227,16,130,0.228187919
227,17,120,0.174496644
227,18,120,0.174496644
227,19,100,0.161073826
227,20,100,0.140939597
227,21,110,0.201342282
227,22,100,0.194630872
227,23,100,0.208053691
227,24,120,0.214765101
228,1,110,0.134228188
228,2,120,0.194630872
228,3,120,0.268456376
228,4,110,0.181208054
228,5,110,0.167785235
228,6,110,0.194630872
228,7,120,0.201342282
228,8,120,0.194630872
228,9,120,0.187919463
228,10,120,0.281879195
228,11,120,0.281879195
228,12,120,0.255033557
228,13,120,0.208053691
228,14,130,0.194630872
228,15,120,0.248322148
228,16,120,0.161073826
228,17,120,0.187919463
228,18,120,0.154362416
228,19,120,0.22147651
228,20,120,0.255033557
228,21,120,0.22147651
228,22,120,0.261744966
228,23,120,0.241610738
228,24,120,0.255033557
229,1,120,0.228187919
229,2,120,0.214765101
229,3,120,0.161073826
229,4,120,0.10738255
229,5,130,0.053691275
229,6,120,0.013422819
229,7,110,0
229,8,100,0.026845638
229,9,120,0.006711409
229,10,290,0.100671141
229,11,20,0.073825503
229,12,280,0.020134228
229,13,270,0.026845638
229,14,30,0.067114094
229,15,80,0.026845638
229,16,20,0.046979866
229,17,60,0.073825503
229,18,20,0.147651007
229,19,40,0.087248322
229,20,20,0.120805369
229,21,20,0.080536913
229,22,360,0.073825503
229,23,70,0.026845638
229,24,60,0.013422819
230,1,30,0.134228188
230,2,10,0.10738255
230,3,20,0.120805369
230,4,30,0.100671141
230,5,20,0.167785235
230,6,20,0.154362416
230,7,50,0.234899329
230,8,30,0.261744966
230,9,40,0.187919463
230,10,30,0.281879195
230,11,30,0.214765101
230,12,30,0.161073826
230,13,130,0.087248322
230,14,10,0.080536913
230,15,150,0.093959732
230,16,270,0.060402685
230,17,130,0.013422819
230,18,300,0.11409396
230,19,290,0.154362416
230,20,290,0.053691275
230,21,290,0.053691275
230,22,270,0
230,23,290,0
230,24,120,0
231,1,30,0.067114094
231,2,40,0.167785235
231,3,40,0.201342282
231,4,40,0.167785235
231,5,50,0.161073826
231,6,60,0.134228188
231,7,90,0.127516779
231,8,90,0.120805369
231,9,70,0.100671141
231,10,50,0.140939597
231,11,30,0.11409396
231,12,20,0.134228188
231,13,40,0.020134228
231,14,,
231,15,140,0.201342282
231,16,120,0.241610738
231,17,120,0.174496644
231,18,120,0.181208054
231,19,120,0.187919463
231,20,120,0.147651007
231,21,120,0.093959732
231,22,100,0.080536913
231,23,110,0.10738255
231,24,80,0.134228188
232,1,100,0.053691275
232,2,100,0.093959732
232,3,110,0.067114094
232,4,80,0.073825503
232,5,90,0.10738255
232,6,90,0.100671141
232,7,90,0.134228188
232,8,100,0.080536913
232,9,110,0.11409396
232,10,110,0.093959732
232,11,120,0.194630872
232,12,,
232,13,120,0.288590604
232,14,120,0.295302013
232,15,120,0.241610738
232,16,,
232,17,120,0.194630872
232,18,120,0.134228188
232,19,120,0.134228188
232,20,130,0.060402685
232,21,120,0.140939597
232,22,,
232,23,120,0.201342282
232,24,120,0.201342282
233,1,130,0.194630872
233,2,120,0.214765101
233,3,120,0.167785235
233,4,130,0.10738255
233,5,120,0.073825503
233,6,120,0.067114094
233,7,120,0.020134228
233,8,120,0.006711409
233,9,50,0.040268456
233,10,20,0.053691275
233,11,20,0.10738255
233,12,120,0.181208054
233,13,120,0.187919463
233,14,130,0.174496644
233,15,120,0.32885906
233,16,120,0.295302013
233,17,110,0.241610738
233,18,120,0.248322148
233,19,110,0.22147651
233,20,100,0.214765101
233,21,110,0.268456376
233,22,120,0.261744966
233,23,110,0.22147651
233,24,110,0.228187919
234,1,,
234,2,,
234,3,,
234,4,,
234,5,,
234,6,,
234,7,120,0.281879195
234,8,120,0.302013423
234,9,,
234,10,120,0.375838926
234,11,,
234,12,130,0.32885906
234,13,120,0.409395973
234,14,,
234,15,120,0.348993289
234,16,,
234,17,120,0.241610738
234,18,,
234,19,120,0.208053691
234,20,,
234,21,120,0.194630872
234,22,,
234,23,130,0.167785235
234,24,,
235,1,130,0.140939597
235,2,120,0.167785235
235,3,120,0.181208054
235,4,,
235,5,130,0.11409396
235,6,,
235,7,120,0.214765101
235,8,120,0.22147651
235,9,120,0.234899329
235,10,,
235,11,120,0.275167785
235,12,,
235,13,130,0.201342282
235,14,120,0.255033557
235,15,120,0.194630872
235,16,,
235,17,120,0.208053691
235,18,,
235,19,120,0.214765101
235,20,,
235,21,120,0.140939597
235,22,120,0.187919463
235,23,120,0.154362416
235,24,120,0.033557047
236,1,120,0.100671141
236,2,,
236,3,110,0.060402685
236,4,120,0.060402685
236,5,110,0.067114094
236,6,110,0
236,7,110,0
236,8,120,0.053691275
236,9,,
236,10,140,0.11409396
236,11,130,0.134228188
236,12,,
236,13,130,0.140939597
236,14,,
236,15,130,0.22147651
236,16,,
236,17,130,0.174496644
236,18,,
236,19,120,0.214765101
236,20,,
236,21,120,0.147651007
236,22,,
236,23,120,0.167785235
236,24,,
237,1,,
237,2,120,0.174496644
237,3,,
237,4,120,0.187919463
237,5,110,0.22147651
237,6,110,0.167785235
237,7,120,0.201342282
237,8,,
237,9,120,0.234899329
237,10,,
237,11,120,0.174496644
237,12,,
237,13,130,0.201342282
237,14,130,0.214765101
237,15,,
237,16,,
237,17,130,0.201342282
237,18,120,0.255033557
237,19,120,0.234899329
237,20,120,0.194630872
237,21,,
237,22,120,0.167785235
237,23,120,0.120805369
237,24,,
238,1,110,0.100671141
238,2,130,0.100671141
238,3,,
238,4,120,0.161073826
238,5,,
238,6,120,0.228187919
238,7,120,0.255033557
238,8,120,0.093959732
238,9,120,0.161073826
238,10,120,0.201342282
238,11,,
238,12,120,0.154362416
238,13,120,0.275167785
238,14,120,0.22147651
238,15,,
238,16,120,0.22147651
238,17,120,0.22147651
238,18,130,0.174496644
238,19,120,0.140939597
238,20,120,0.187919463
238,21,,
238,22,120,0.228187919
238,23,120,0.187919463
238,24,120,0.214765101
239,1,120,0.228187919
239,2,130,0.194630872
239,3,120,0.181208054
239,4,120,0.187919463
239,5,120,0.154362416
239,6,120,0.194630872
239,7,120,0.140939597
239,8,120,0.100671141
239,9,120,0.11409396
239,10,130,0.147651007
239,11,120,0.208053691
239,12,120,0.174496644
239,13,120,0.187919463
239,14,120,0.161073826
239,15,,
239,16,130,0.093959732
239,17,280,0.040268456
239,18,290,0.033557047
239,19,100,0
239,20,110,0
239,21,270,0
239,22,280,0
239,23,130,0
239,24,290,0.046979866
240,1,280,0
240,2,280,0.033557047
240,3,280,0.033557047
240,4,,
240,5,120,0
240,6,310,0
240,7,120,0
240,8,120,0.134228188
240,9,120,0.120805369
240,10,120,0.120805369
240,11,,
240,12,120,0.187919463
240,13,120,0.248322148
240,14,120,0.248322148
240,15,,
240,16,120,0.214765101
240,17,120,0.234899329
240,18,,
240,19,130,0.167785235
240,20,130,0.167785235
240,21,120,0.194630872
240,22,,
240,23,130,0.134228188
240,24,120,0.161073826
241,1,120,0.100671141
241,2,,
241,3,,
241,4,120,0.140939597
241,5,120,0.181208054
241,6,120,0.100671141
241,7,110,0.134228188
241,8,,
241,9,120,0.100671141
241,10,,
241,11,140,0.181208054
241,12,130,0.181208054
241,13,120,0.161073826
241,14,120,0.201342282
241,15,120,0.248322148
241,16,120,0.248322148
241,17,120,0.181208054
241,18,120,0.10738255
241,19,110,0.080536913
241,20,120,0.167785235
241,21,120,0.167785235
241,22,120,0.181208054
241,23,120,0.120805369
241,24,120,0.127516779
242,1,120,0.073825503
242,2,120,0.093959732
242,3,120,0.093959732
242,4,120,0.020134228
242,5,120,0.013422819
242,6,120,0.080536913
242,7,120,0.100671141
242,8,120,0.020134228
242,9,130,0.020134228
242,10,130,0.033557047
242,11,,
242,12,270,0.080536913
242,13,,
242,14,130,0.120805369
242,15,,
242,16,120,0.053691275
242,17,120,0.060402685
242,18,130,0.067114094
242,19,120,0.120805369
242,20,120,0.020134228
242,21,110,0
242,22,110,0.013422819
242,23,110,0.006711409
242,24,110,0.026845638
243,1,120,0
243,2,100,0
243,3,280,0
243,4,,
243,5,250,0
243,6,120,0
243,7,120,0.087248322
243,8,120,0.046979866
243,9,50,0.006711409
243,10,120,0.020134228
243,11,270,0
243,12,220,0.040268456
243,13,270,0.087248322
243,14,270,0.080536913
243,15,270,0.080536913
243,16,,
243,17,120,0.020134228
243,18,120,0.11409396
243,19,120,0.080536913
243,20,110,0.006711409
243,21,120,0.040268456
243,22,120,0.093959732
243,23,120,0.006711409
243,24,120,0
244,1,110,0.033557047
244,2,110,0.10738255
244,3,110,0.053691275
244,4,100,0.013422819
244,5,110,0.060402685
244,6,110,0.060402685
244,7,100,0
244,8,110,0.013422819
244,9,110,0.006711409
244,10,120,0.020134228
244,11,120,0.154362416
244,12,130,0.093959732
244,13,140,0.073825503
244,14,120,0.100671141
244,15,,
244,16,120,0.201342282
244,17,120,0.214765101
244,18,120,0.167785235
244,19,120,0.080536913
244,20,120,0.10738255
244,21,120,0.10738255
244,22,,
244,23,120,0.100671141
244,24,120,0.10738255
245,1,120,0.040268456
245,2,120,0.026845638
245,3,120,0.100671141
245,4,120,0.10738255
245,5,110,0.060402685
245,6,120,0
245,7,120,0.020134228
245,8,120,0
245,9,120,0.020134228
245,10,130,0.093959732
245,11,,
245,12,120,0.167785235
245,13,,
245,14,120,0.214765101
245,15,,
245,16,120,0.241610738
245,17,120,0.194630872
245,18,120,0.140939597
245,19,120,0.080536913
245,20,120,0.033557047
245,21,110,0
245,22,120,0.080536913
245,23,130,0.073825503
245,24,120,0.026845638
246,1,110,0
246,2,110,0
246,3,120,0.087248322
246,4,120,0.060402685
246,5,110,0.020134228
246,6,150,0
246,7,160,0.026845638
246,8,120,0.134228188
246,9,120,0.181208054
246,10,120,0.208053691
246,11,120,0.161073826
246,12,130,0.120805369
246,13,,
246,14,120,0.201342282
246,15,120,0.295302013
246,16,120,0.248322148
246,17,,
246,18,120,0.241610738
246,19,120,0.248322148
246,20,130,0.268456376
246,21,120,0.241610738
246,22,120,0.234899329
246,23,130,0.201342282
246,24,120,0.127516779
247,1,120,0.134228188
247,2,120,0.161073826
247,3,120,0.154362416
247,4,120,0.201342282
247,5,120,0.194630872
247,6,120,0.201342282
247,7,120,0.261744966
247,8,110,0.214765101
247,9,120,0.268456376
247,10,110,0.228187919
247,11,120,0.255033557
247,12,120,0.22147651
247,13,120,0.234899329
247,14,120,0.32885906
247,15,120,0.281879195
247,16,120,0.255033557
247,17,120,0.295302013
247,18,120,0.241610738
247,19,120,0.302013423
247,20,120,0.248322148
247,21,120,0.22147651
247,22,120,0.241610738
247,23,130,0.255033557
247,24,130,0.255033557
248,1,120,0.302013423
248,2,130,0.241610738
248,3,120,0.255033557
248,4,120,0.248322148
248,5,120,0.281879195
248,6,120,0.288590604
248,7,110,0.214765101
248,8,110,0.201342282
248,9,120,0.241610738
248,10,120,0.255033557
248,11,120,0.288590604
248,12,120,0.261744966
248,13,120,0.248322148
248,14,120,0.201342282
248,15,120,0.22147651
248,16,120,0.194630872
248,17,120,0.228187919
248,18,130,0.234899329
248,19,120,0.248322148
248,20,120,0.228187919
248,21,130,0.22147651
248,22,120,0.208053691
248,23,120,0.154362416
248,24,120,0.127516779
249,1,110,0.10738255
249,2,120,0.120805369
249,3,120,0.147651007
249,4,120,0.11409396
249,5,120,0.120805369
249,6,120,0.10738255
249,7,120,0.134228188
249,8,130,0.147651007
249,9,120,0.154362416
249,10,120,0.161073826
249,11,120,0.167785235
249,12,120,0.194630872
249,13,120,0.248322148
249,14,120,0.214765101
249,15,130,0.174496644
249,16,120,0.174496644
249,17,120,0.181208054
249,18,120,0.161073826
249,19,120,0.140939597
249,20,120,0.174496644
249,21,120,0.134228188
249,22,120,0.167785235
249,23,120,0.167785235
249,24,110,0.147651007
250,1,110,0.127516779
250,2,120,0.11409396
250,3,110,0.080536913
250,4,120,0.120805369
250,5,120,0.147651007
250,6,120,0.167785235
250,7,100,0.100671141
250,8,120,0.100671141
250,9,110,0.10738255
250,10,120,0.10738255
250,11,120,0.154362416
250,12,,
250,13,130,0.100671141
250,14,170,0.140939597
250,15,190,0.080536913
250,16,200,0.10738255
250,17,180,0.073825503
250,18,220,0.073825503
250,19,280,0.161073826
250,20,270,0.187919463
250,21,270,0.154362416
250,22,270,0.127516779
250,23,270,0.147651007
250,24,270,0.10738255
251,1,10,0.053691275
251,2,360,0.11409396
251,3,340,0.053691275
251,4,350,0.013422819
251,5,10,0.060402685
251,6,360,0.134228188
251,7,30,0.10738255
251,8,40,0.087248322
251,9,20,0.060402685
251,10,130,0.053691275
251,11,90,0.120805369
251,12,80,0.161073826
251,13,100,0.140939597
251,14,100,0.127516779
251,15,20,0.053691275
251,16,360,0.100671141
251,17,50,0.10738255
251,18,40,0.026845638
251,19,50,0.060402685
251,20,50,0.11409396
251,21,50,0.053691275
251,22,10,0.10738255
251,23,50,0.100671141
251,24,50,0.100671141
252,1,10,0.073825503
252,2,10,0.100671141
252,3,10,0.060402685
252,4,10,0.020134228
252,5,10,0
252,6,10,0.026845638
252,7,50,0.020134228
252,8,110,0.073825503
252,9,100,0.080536913
252,10,30,0.120805369
252,11,110,0.073825503
252,12,120,0.093959732
252,13,110,0.093959732
252,14,90,0.120805369
