Day,Hour,Dir,Spd,Temp,Radiation
37,6,110.0,0.033557047,0.703125,0.0
37,7,110.0,0.100671141,0.7109375,0.023054755
37,8,110.0,0.080536913,0.78125,0.16426513
37,9,120.0,0.127516779,0.828125,0.345821326
37,10,120.0,0.11409396,0.85546875,0.527377522
37,11,130.0,0.10738255,0.92578125,0.717579251
37,12,160.0,0.067114094,0.84765625,0.504322767
37,13,270.0,0.100671141,0.84765625,0.268011527
37,14,130.0,0.040268456,0.8828125,0.345821326
37,15,300.0,0.093959732,0.89453125,0.634005764
37,16,270.0,0.134228188,0.875,0.461095101
37,17,270.0,0.120805369,0.85546875,0.265129683
37,18,270.0,0.10738255,0.82421875,0.103746398
37,19,270.0,0.033557047,0.8125,0.008645533
37,20,280.0,0.026845638,0.8046875,0.0
38,6,280.0,0.0,0.7421875,0.0
38,7,270.0,0.0,0.75,0.020172911
38,8,280.0,0.006711409,0.76953125,0.132564841
38,9,290.0,0.093959732,0.8046875,0.299711816
38,10,280.0,0.040268456,0.83203125,0.492795389
38,11,270.0,0.127516779,0.82421875,0.46685879
38,12,270.0,0.120805369,0.86328125,0.498559078
38,13,270.0,0.11409396,0.84765625,0.337175793
38,14,270.0,0.120805369,0.8984375,0.538904899
38,15,270.0,0.10738255,0.921875,0.507204611
38,16,270.0,0.127516779,0.91015625,0.363112392
38,17,270.0,0.093959732,0.88671875,0.13832853
38,18,270.0,0.134228188,0.86328125,0.077809798
38,19,270.0,0.127516779,0.84765625,0.005763689
38,20,290.0,0.033557047,0.84765625,0.0
39,6,300.0,0.020134228,0.81640625,0.0
39,7,360.0,0.033557047,0.80859375,0.020172911
39,8,,,0.84375,0.13832853
39,9,20.0,0.040268456,0.8828125,0.314121037
39,10,10.0,0.046979866,0.9296875,0.492795389
39,11,270.0,0.080536913,0.953125,0.645533141
39,12,210.0,0.020134228,0.94921875,0.363112392
39,13,190.0,0.046979866,0.94921875,0.380403458
39,14,240.0,0.11409396,0.89453125,0.236311239
39,15,190.0,0.087248322,0.8984375,0.132564841
39,16,150.0,0.053691275,0.890625,0.144092219
39,17,110.0,0.093959732,0.8046875,0.132564841
39,18,80.0,0.013422819,0.8046875,0.060518732
39,19,120.0,0.093959732,0.77734375,0.008645533
39,20,120.0,0.194630872,0.734375,0.0
40,6,310.0,0.013422819,0.765625,0.0
40,7,280.0,0.006711409,0.7734375,0.020172911
40,8,270.0,0.067114094,0.80078125,0.190201729
40,9,270.0,0.060402685,0.84765625,0.291066282
40,10,280.0,0.073825503,0.8828125,0.530259366
40,11,270.0,0.10738255,0.90625,0.625360231
40,12,270.0,0.120805369,0.921875,0.538904899
40,13,280.0,0.161073826,0.9375,0.628242075
40,14,270.0,0.147651007,0.90625,0.449567723
40,15,270.0,0.147651007,0.91015625,0.331412104
40,16,270.0,0.087248322,0.91015625,0.149855908
40,17,290.0,0.073825503,0.921875,0.146974063
40,18,130.0,0.087248322,0.8515625,0.048991354
40,19,130.0,0.174496644,0.84375,0.002881844
40,20,160.0,0.154362416,0.8515625,0.0
41,6,130.0,0.080536913,0.75,0.0
41,7,110.0,0.020134228,0.76953125,0.023054755
41,8,120.0,0.020134228,0.828125,0.158501441
41,9,140.0,0.154362416,0.84375,0.247838617
41,10,160.0,0.140939597,0.89453125,0.403458213
41,11,140.0,0.174496644,0.9140625,0.567723343
41,12,,,0.90234375,0.495677233
41,13,150.0,0.154362416,0.94140625,0.639769452
41,14,120.0,0.147651007,0.88671875,0.481268012
41,15,130.0,0.140939597,0.9140625,0.461095101
41,16,120.0,0.161073826,0.87109375,0.282420749
41,17,120.0,0.161073826,0.859375,0.190201729
41,18,120.0,0.100671141,0.81640625,0.083573487
41,19,120.0,0.100671141,0.79296875,0.002881844
41,20,120.0,0.134228188,0.78125,0.0
42,6,280.0,0.0,0.75390625,0.0
42,7,270.0,0.0,0.76171875,0.025936599
42,8,280.0,0.0,0.81640625,0.187319885
42,9,280.0,0.033557047,0.84375,0.345821326
42,10,140.0,0.0,0.92578125,0.550432277
42,11,270.0,0.134228188,0.8984375,0.590778098
42,12,270.0,0.154362416,0.9453125,0.798270893
42,13,270.0,0.10738255,0.89453125,0.46685879
42,14,290.0,0.120805369,0.91796875,0.400576369
42,15,270.0,0.161073826,0.9296875,0.654178674
42,16,270.0,0.120805369,0.9140625,0.446685879
42,17,290.0,0.120805369,0.890625,0.244956772
42,18,,,0.88671875,0.07204611
42,19,80.0,0.11409396,0.7890625,0.005763689
42,20,20.0,0.040268456,0.7734375,0.0
43,6,70.0,0.644295302,0.69140625,0.0
43,7,110.0,0.697986577,0.66796875,0.0
43,8,110.0,0.912751678,0.67578125,0.002881844
43,9,120.0,1.0,0.65625,0.005763689
43,10,130.0,0.872483221,0.6640625,0.011527378
43,11,140.0,0.765100671,0.66796875,0.025936599
43,12,140.0,0.483221477,0.68359375,0.086455331
43,13,140.0,0.436241611,0.72265625,0.149855908
43,14,140.0,0.342281879,0.7734375,0.305475504
43,15,140.0,0.308724832,0.78125,0.279538905
43,16,140.0,0.295302013,0.79296875,0.354466859
43,17,140.0,0.255033557,0.77734375,0.193083573
43,18,130.0,0.248322148,0.72265625,0.066282421
43,19,120.0,0.261744966,0.71875,0.0
43,20,110.0,0.295302013,0.71484375,0.0
44,6,120.0,0.268456376,0.7265625,0.0
44,7,120.0,0.342281879,0.71484375,0.014409222
44,8,130.0,0.268456376,0.73828125,0.048991354
44,9,140.0,0.268456376,0.75390625,0.11815562
44,10,130.0,0.268456376,0.7734375,0.170028818
44,11,130.0,0.288590604,0.83203125,0.443804035
44,12,120.0,0.32885906,0.85546875,0.426512968
44,13,120.0,0.315436242,0.86328125,0.556195965
44,14,120.0,0.348993289,0.8203125,0.34870317
44,15,120.0,0.33557047,0.828125,0.25648415
44,16,120.0,0.281879195,0.82421875,0.227665706
44,17,130.0,0.241610738,0.79296875,0.083573487
44,18,120.0,0.248322148,0.78515625,0.037463977
44,19,120.0,0.268456376,0.7734375,0.002881844
44,20,120.0,0.261744966,0.76953125,0.0
45,6,120.0,0.201342282,0.73828125,0.0
45,7,120.0,0.194630872,0.74609375,0.017291066
45,8,120.0,0.140939597,0.79296875,0.149855908
45,9,120.0,0.194630872,0.85546875,0.412103746
45,10,120.0,0.22147651,0.890625,0.541786744
45,11,130.0,0.174496644,0.92578125,0.717579251
45,12,120.0,0.194630872,0.9140625,0.780979827
45,13,120.0,0.201342282,0.88671875,0.60518732
45,14,120.0,0.187919463,0.87109375,0.602305476
45,15,130.0,0.208053691,0.9140625,0.671469741
45,16,140.0,0.234899329,0.875,0.567723343
45,17,130.0,0.187919463,0.875,0.380403458
45,18,140.0,0.174496644,0.80859375,0.13832853
45,19,120.0,0.140939597,0.78125,0.005763689
45,20,120.0,0.161073826,0.765625,0.0
46,6,130.0,0.0,0.73046875,0.0
46,7,160.0,0.0,0.7578125,0.031700288
46,8,190.0,0.0,0.79296875,0.123919308
46,9,110.0,0.087248322,0.8828125,0.403458213
46,10,100.0,0.087248322,0.87890625,0.538904899
46,11,130.0,0.147651007,0.953125,0.763688761
46,12,130.0,0.154362416,0.96484375,0.867435159
46,13,140.0,0.22147651,0.96484375,0.884726225
46,14,140.0,0.208053691,0.9609375,0.83573487
46,15,130.0,0.201342282,0.921875,0.708933718
46,16,140.0,0.22147651,0.90234375,0.515850144
46,17,130.0,0.181208054,0.86328125,0.317002882
46,18,120.0,0.187919463,0.828125,0.13832853
46,19,120.0,0.120805369,0.79296875,0.008645533
46,20,120.0,0.11409396,0.78125,0.0
47,6,130.0,0.0,0.734375,0.0
47,7,130.0,0.0,0.7421875,0.025936599
47,8,120.0,0.0,0.82421875,0.175792507
47,9,120.0,0.013422819,0.89453125,0.426512968
47,10,20.0,0.073825503,0.8984375,0.550432277
47,11,10.0,0.154362416,0.94140625,0.749279539
47,12,120.0,0.11409396,0.93359375,0.423631124
47,13,130.0,0.161073826,0.984375,0.737752161
47,14,130.0,0.22147651,0.9453125,0.806916427
47,15,130.0,0.234899329,0.9375,0.682997118
47,16,120.0,0.248322148,0.90234375,0.46685879
47,17,120.0,0.214765101,0.8828125,0.282420749
47,18,120.0,0.201342282,0.84375,0.100864553
47,19,110.0,0.268456376,0.80859375,0.005763689
47,20,120.0,0.187919463,0.8046875,0.0
48,6,100.0,0.053691275,0.7421875,0.0
48,7,110.0,0.046979866,0.7578125,0.011527378
48,8,110.0,0.060402685,0.7734375,0.100864553
48,9,,,0.8203125,0.354466859
48,10,100.0,0.120805369,0.8515625,0.331412104
48,11,130.0,0.134228188,0.92578125,0.472622478
48,12,130.0,0.187919463,0.9609375,0.746397695
48,13,130.0,0.208053691,0.953125,0.783861671
48,14,,,0.9453125,0.783861671
48,15,140.0,0.201342282,0.88671875,0.608069164
48,16,130.0,0.187919463,0.875,0.443804035
48,17,120.0,0.201342282,0.8515625,0.279538905
48,18,120.0,0.228187919,0.79296875,0.097982709
48,19,120.0,0.187919463,0.7734375,0.002881844
48,20,120.0,0.154362416,0.7734375,0.0
49,6,50.0,0.127516779,0.765625,0.0
49,7,20.0,0.067114094,0.75,0.014409222
49,8,40.0,0.11409396,0.703125,0.028818444
49,9,120.0,0.100671141,0.68359375,0.057636888
49,10,130.0,0.073825503,0.80859375,0.547550432
49,11,90.0,0.187919463,0.7890625,0.308357349
49,12,110.0,0.154362416,0.71875,0.123919308
49,13,120.0,0.140939597,0.65625,0.051873199
49,14,30.0,0.033557047,0.6484375,0.037463977
49,15,130.0,0.020134228,0.66015625,0.031700288
49,16,100.0,0.10738255,0.66015625,0.025936599
49,17,110.0,0.134228188,0.6796875,0.025936599
49,18,110.0,0.134228188,0.671875,0.023054755
49,19,110.0,0.093959732,0.67578125,0.0
49,20,110.0,0.127516779,0.69140625,0.0
50,6,90.0,0.11409396,0.66796875,0.0
50,7,80.0,0.174496644,0.66796875,0.002881844
50,8,90.0,0.248322148,0.67578125,0.017291066
50,9,90.0,0.208053691,0.671875,0.034582133
50,10,80.0,0.248322148,0.671875,0.054755043
50,11,90.0,0.214765101,0.67578125,0.043227666
50,12,,,0.671875,0.04610951
50,13,80.0,0.194630872,0.66015625,0.040345821
50,14,90.0,0.255033557,0.65625,0.048991354
50,15,90.0,0.234899329,0.66015625,0.057636888
50,16,80.0,0.241610738,0.66015625,0.07204611
50,17,90.0,0.248322148,0.66015625,0.025936599
50,18,100.0,0.275167785,0.671875,0.014409222
50,19,100.0,0.255033557,0.6953125,0.0
50,20,100.0,0.281879195,0.703125,0.0
51,6,70.0,0.375838926,0.6796875,0.0
51,7,80.0,0.33557047,0.65234375,0.0
51,8,80.0,0.32885906,0.6328125,0.005763689
51,9,80.0,0.33557047,0.63671875,0.028818444
51,10,90.0,0.268456376,0.63671875,0.028818444
51,11,80.0,0.268456376,0.62890625,0.034582133
51,12,90.0,0.228187919,0.6328125,0.04610951
51,13,80.0,0.315436242,0.640625,0.060518732
51,14,80.0,0.315436242,0.6328125,0.054755043
51,15,80.0,0.32885906,0.63671875,0.040345821
51,16,80.0,0.322147651,0.62109375,0.023054755
51,17,90.0,0.302013423,0.62109375,0.014409222
51,18,90.0,0.288590604,0.62890625,0.008645533
51,19,90.0,0.288590604,0.625,0.0
51,20,80.0,0.422818792,0.62890625,0.0
52,6,90.0,0.302013423,0.60546875,0.0
52,7,90.0,0.302013423,0.60546875,0.002881844
52,8,110.0,0.288590604,0.61328125,0.014409222
52,9,100.0,0.348993289,0.62890625,0.07204611
52,10,100.0,0.275167785,0.60546875,0.074927954
52,11,110.0,0.275167785,0.63671875,0.097982709
52,12,110.0,0.348993289,0.625,0.07204611
52,13,100.0,0.308724832,0.65234375,0.103746398
52,14,100.0,0.355704698,0.64453125,0.115273775
52,15,120.0,0.268456376,0.6796875,0.057636888
52,16,130.0,0.375838926,0.68359375,0.063400576
52,17,130.0,0.201342282,0.6796875,0.008645533
52,18,140.0,0.288590604,0.6640625,0.005763689
52,19,130.0,0.288590604,0.671875,0.002881844
52,20,120.0,0.228187919,0.6640625,0.0
53,6,130.0,0.255033557,0.72265625,0.0
53,7,140.0,0.208053691,0.70703125,0.002881844
53,8,170.0,0.241610738,0.66796875,0.002881844
53,9,180.0,0.208053691,0.66015625,0.014409222
53,10,160.0,0.174496644,0.68359375,0.126801153
53,11,170.0,0.080536913,0.8203125,0.593659942
53,12,260.0,0.087248322,0.81640625,0.524495677
53,13,260.0,0.080536913,0.8359375,0.492795389
53,14,260.0,0.067114094,0.82421875,0.400576369
53,15,160.0,0.080536913,0.8046875,0.190201729
53,16,170.0,0.073825503,0.80859375,0.25648415
53,17,170.0,0.154362416,0.7734375,0.13832853
53,18,160.0,0.134228188,0.765625,0.054755043
53,19,230.0,0.046979866,0.75390625,0.002881844
53,20,180.0,0.087248322,0.7421875,0.0
54,6,270.0,0.0,0.69921875,0.0
54,7,270.0,0.0,0.703125,0.011527378
54,8,270.0,0.0,0.73046875,0.112391931
54,9,290.0,0.020134228,0.78125,0.342939481
54,10,280.0,0.026845638,0.8359375,0.602305476
54,11,270.0,0.087248322,0.8203125,0.463976945
54,12,270.0,0.154362416,0.81640625,0.625360231
54,13,280.0,0.120805369,0.83203125,0.481268012
54,14,300.0,0.174496644,0.8359375,0.622478386
54,15,270.0,0.127516779,0.8203125,0.44092219
54,16,290.0,0.127516779,0.8203125,0.308357349
54,17,270.0,0.100671141,0.8359375,0.282420749
54,18,290.0,0.093959732,0.79296875,0.080691643
54,19,290.0,0.040268456,0.7734375,0.002881844
54,20,290.0,0.073825503,0.7578125,0.0
55,6,240.0,0.0,0.69921875,0.0
55,7,270.0,0.0,0.703125,0.020172911
55,8,280.0,0.0,0.73828125,0.095100865
55,9,280.0,0.0,0.7734375,0.23054755
55,10,280.0,0.026845638,0.80859375,0.221902017
55,11,270.0,0.10738255,0.83203125,0.308357349
55,12,280.0,0.013422819,0.82421875,0.34870317
55,13,20.0,0.0,0.8359375,0.170028818
55,14,,,0.84375,0.213256484
55,15,,,0.8515625,0.244956772
55,16,,,0.85546875,0.4870317
55,17,280.0,0.127516779,0.81640625,0.273775216
55,18,300.0,0.120805369,0.78515625,0.066282421
55,19,290.0,0.120805369,0.7734375,0.0
55,20,270.0,0.0,0.7734375,0.0
56,6,120.0,0.040268456,0.72265625,0.0
56,7,30.0,0.046979866,0.73046875,0.028818444
56,8,120.0,0.006711409,0.76953125,0.121037464
56,9,120.0,0.033557047,0.8359375,0.42074928
56,10,110.0,0.093959732,0.8046875,0.239193084
56,11,120.0,0.11409396,0.875,0.463976945
56,12,120.0,0.10738255,0.91796875,0.691642651
56,13,140.0,0.140939597,0.93359375,0.783861671
56,14,,,0.9375,0.657060519
56,15,,,0.859375,0.541786744
56,16,,,0.7890625,0.04610951
56,17,290.0,0.100671141,0.7890625,0.095100865
56,18,30.0,0.100671141,0.78125,0.020172911
56,19,20.0,0.134228188,0.75,0.0
56,20,10.0,0.161073826,0.734375,0.0
57,6,90.0,0.194630872,0.6328125,0.0
57,7,80.0,0.22147651,0.640625,0.023054755
57,8,70.0,0.214765101,0.68359375,0.170028818
57,9,90.0,0.174496644,0.73828125,0.44092219
57,10,100.0,0.214765101,0.75390625,0.449567723
57,11,90.0,0.208053691,0.75390625,0.567723343
57,12,120.0,0.22147651,0.8046875,0.783861671
57,13,110.0,0.248322148,0.80859375,0.65129683
57,14,120.0,0.234899329,0.8125,0.778097983
57,15,120.0,0.208053691,0.76953125,0.538904899
57,16,100.0,0.147651007,0.7421875,0.149855908
57,17,120.0,0.127516779,0.72265625,0.077809798
57,18,10.0,0.134228188,0.70703125,0.017291066
57,19,120.0,0.11409396,0.6875,0.0
57,20,50.0,0.093959732,0.6796875,0.0
58,6,40.0,0.161073826,0.6328125,0.0
58,7,30.0,0.134228188,0.62890625,0.005763689
58,8,30.0,0.208053691,0.62890625,0.043227666
58,9,50.0,0.161073826,0.640625,0.13832853
58,10,40.0,0.187919463,0.63671875,0.144092219
58,11,40.0,0.161073826,0.65234375,0.161383285
58,12,20.0,0.134228188,0.69140625,0.334293948
58,13,120.0,0.087248322,0.71875,0.403458213
58,14,10.0,0.127516779,0.71484375,0.389048991
58,15,10.0,0.100671141,0.70703125,0.23054755
58,16,10.0,0.167785235,0.69921875,0.146974063
58,17,20.0,0.100671141,0.6875,0.089337176
58,18,60.0,0.026845638,0.69140625,0.023054755
58,19,10.0,0.127516779,0.671875,0.0
58,20,70.0,0.093959732,0.64453125,0.0
59,6,30.0,0.255033557,0.61328125,0.0
59,7,30.0,0.234899329,0.609375,0.017291066
59,8,20.0,0.161073826,0.6328125,0.172910663
59,9,20.0,0.140939597,0.671875,0.380403458
59,10,20.0,0.140939597,0.7109375,0.527377522
59,11,10.0,0.120805369,0.75,0.671469741
59,12,120.0,0.11409396,0.78125,0.809798271
59,13,120.0,0.174496644,0.8125,0.824207493
59,14,130.0,0.194630872,0.796875,0.616714697
59,15,150.0,0.201342282,0.7890625,0.57925072
59,16,140.0,0.181208054,0.7734375,0.435158501
59,17,130.0,0.161073826,0.734375,0.244956772
59,18,120.0,0.11409396,0.69140625,0.063400576
59,19,120.0,0.11409396,0.66015625,0.0
59,20,50.0,0.020134228,0.66796875,0.0
60,6,20.0,0.120805369,0.59375,0.0
60,7,40.0,0.181208054,0.609375,0.023054755
60,8,30.0,0.194630872,0.64453125,0.190201729
60,9,30.0,0.154362416,0.6953125,0.400576369
60,10,20.0,0.174496644,0.73828125,0.608069164
60,11,30.0,0.140939597,0.78515625,0.729106628
60,12,120.0,0.154362416,0.83203125,0.86167147
60,13,120.0,0.161073826,0.8359375,0.858789625
60,14,40.0,0.100671141,0.85546875,0.795389049
60,15,110.0,0.067114094,0.8125,0.536023055
60,16,140.0,0.154362416,0.81640625,0.42074928
60,17,120.0,0.201342282,0.7734375,0.268011527
60,18,110.0,0.147651007,0.72265625,0.063400576
60,19,120.0,0.154362416,0.69140625,0.0
60,20,120.0,0.161073826,0.68359375,0.0
61,6,40.0,0.181208054,0.671875,0.0
61,7,30.0,0.248322148,0.66796875,0.008645533
61,8,30.0,0.241610738,0.671875,0.106628242
61,9,30.0,0.248322148,0.7109375,0.340057637
61,10,30.0,0.201342282,0.7421875,0.599423631
61,11,30.0,0.22147651,0.76953125,0.677233429
61,12,10.0,0.161073826,0.8046875,0.720461095
61,13,20.0,0.154362416,0.83203125,0.827089337
61,14,10.0,0.161073826,0.8359375,0.806916427
61,15,10.0,0.194630872,0.84375,0.688760807
61,16,360.0,0.093959732,0.84765625,0.44092219
61,17,10.0,0.134228188,0.82421875,0.253602305
61,18,270.0,0.060402685,0.78125,0.04610951
61,19,280.0,0.080536913,0.76171875,0.0
61,20,260.0,0.0,0.75,0.0
62,6,10.0,0.174496644,0.6171875,0.0
62,7,10.0,0.174496644,0.61328125,0.017291066
62,8,10.0,0.161073826,0.63671875,0.158501441
62,9,10.0,0.140939597,0.67578125,0.368876081
62,10,10.0,0.154362416,0.71875,0.567723343
62,11,10.0,0.161073826,0.76171875,0.720461095
62,12,10.0,0.120805369,0.78515625,0.801152738
62,13,10.0,0.140939597,0.80859375,0.818443804
62,14,40.0,0.147651007,0.80078125,0.682997118
62,15,30.0,0.181208054,0.8046875,0.610951009
62,16,30.0,0.187919463,0.796875,0.374639769
62,17,20.0,0.140939597,0.78125,0.219020173
62,18,10.0,0.100671141,0.7578125,0.057636888
62,19,20.0,0.087248322,0.7265625,0.0
62,20,10.0,0.127516779,0.72265625,0.0
63,6,60.0,0.073825503,0.59765625,0.0
63,7,30.0,0.060402685,0.58984375,0.020172911
63,8,20.0,0.046979866,0.61328125,0.178674352
63,9,10.0,0.134228188,0.66796875,0.406340058
63,10,20.0,0.127516779,0.70703125,0.613832853
63,11,10.0,0.120805369,0.75390625,0.766570605
63,12,30.0,0.067114094,0.76953125,0.841498559
63,13,10.0,0.181208054,0.796875,0.887608069
63,14,10.0,0.234899329,0.80078125,0.855907781
63,15,10.0,0.234899329,0.80859375,0.726224784
63,16,10.0,0.228187919,0.80859375,0.510086455
63,17,,,0.78515625,0.265129683
63,18,360.0,0.127516779,0.73828125,0.063400576
63,19,20.0,0.046979866,0.7109375,0.0
63,20,360.0,0.073825503,0.703125,0.0
64,6,50.0,0.10738255,0.56640625,0.0
64,7,40.0,0.006711409,0.56640625,0.020172911
64,8,50.0,0.0,0.62890625,0.181556196
64,9,50.0,0.033557047,0.7109375,0.400576369
64,10,40.0,0.013422819,0.77734375,0.587896254
64,11,130.0,0.080536913,0.82421875,0.74351585
64,12,150.0,0.087248322,0.8359375,0.821325648
64,13,190.0,0.046979866,0.83984375,0.775216138
64,14,210.0,0.080536913,0.8125,0.700288184
64,15,200.0,0.060402685,0.8125,0.55907781
64,16,160.0,0.013422819,0.79296875,0.389048991
64,17,120.0,0.020134228,0.75,0.201729107
64,18,120.0,0.0,0.69921875,0.043227666
64,19,120.0,0.0,0.6796875,0.0
64,20,120.0,0.0,0.6484375,0.0
65,6,290.0,0.0,0.61328125,0.0
65,7,40.0,0.0,0.58984375,0.017291066
65,8,120.0,0.0,0.6484375,0.152737752
65,9,,,0.71484375,0.345821326
65,10,70.0,0.033557047,0.76953125,0.561959654
65,11,320.0,0.046979866,0.78515625,0.636887608
65,12,30.0,0.060402685,0.81640625,0.677233429
65,13,170.0,0.060402685,0.8359375,0.596541787
65,14,160.0,0.067114094,0.8125,0.524495677
65,15,130.0,0.154362416,0.78125,0.227665706
65,16,120.0,0.147651007,0.76953125,0.345821326
65,17,110.0,0.147651007,0.734375,0.204610951
65,18,120.0,0.10738255,0.68359375,0.043227666
65,19,120.0,0.134228188,0.65625,0.0
65,20,120.0,0.134228188,0.6484375,0.0
66,6,30.0,0.0,0.59375,0.0
66,7,40.0,0.0,0.59375,0.017291066
66,8,130.0,0.0,0.6484375,0.152737752
66,9,40.0,0.006711409,0.71875,0.345821326
66,10,130.0,0.087248322,0.8046875,0.544668588
66,11,140.0,0.073825503,0.80859375,0.688760807
66,12,120.0,0.067114094,0.8515625,0.74351585
66,13,130.0,0.140939597,0.83203125,0.740634006
66,14,120.0,0.208053691,0.8203125,0.714697406
66,15,120.0,0.322147651,0.76171875,0.389048991
66,16,140.0,0.208053691,0.75390625,0.236311239
66,17,120.0,0.201342282,0.71875,0.227665706
66,18,120.0,0.228187919,0.671875,0.048991354
66,19,120.0,0.228187919,0.66015625,0.0
66,20,120.0,0.201342282,0.66015625,0.0
67,6,80.0,0.140939597,0.60546875,0.0
67,7,90.0,0.147651007,0.59765625,0.020172911
67,8,90.0,0.154362416,0.640625,0.181556196
67,9,90.0,0.174496644,0.69921875,0.417867435
67,10,70.0,0.194630872,0.72265625,0.613832853
67,11,120.0,0.181208054,0.80078125,0.755043228
67,12,120.0,0.228187919,0.83203125,0.838616715
67,13,120.0,0.268456376,0.8359375,0.873198847
67,14,120.0,0.228187919,0.828125,0.806916427
67,15,140.0,0.214765101,0.8125,0.677233429
67,16,140.0,0.214765101,0.76953125,0.495677233
67,17,120.0,0.241610738,0.73046875,0.270893372
67,18,120.0,0.22147651,0.6640625,0.066282421
67,19,120.0,0.194630872,0.65234375,0.0
67,20,120.0,0.194630872,0.65625,0.0
68,6,80.0,0.080536913,0.609375,0.0
68,7,70.0,0.060402685,0.62109375,0.017291066
68,8,110.0,0.067114094,0.66015625,0.16426513
68,9,120.0,0.060402685,0.74609375,0.365994236
68,10,130.0,0.120805369,0.80859375,0.556195965
68,11,,,0.828125,0.708933718
68,12,140.0,0.10738255,0.79296875,0.680115274
68,13,280.0,0.067114094,0.8515625,0.78962536
68,14,270.0,0.147651007,0.83203125,0.706051873
68,15,270.0,0.11409396,0.79296875,0.4870317
68,16,270.0,0.147651007,0.796875,0.360230548
68,17,290.0,0.073825503,0.76953125,0.18443804
68,18,100.0,0.020134228,0.71484375,0.037463977
68,19,260.0,0.0,0.71875,0.0
68,20,110.0,0.006711409,0.6796875,0.0
69,6,270.0,0.013422819,0.671875,0.0
69,7,20.0,0.046979866,0.6796875,0.0
69,8,10.0,0.080536913,0.703125,0.054755043
69,9,10.0,0.093959732,0.71875,0.09221902
69,10,10.0,0.120805369,0.71484375,0.135446686
69,11,,,0.6640625,0.141210375
69,12,360.0,0.134228188,0.6796875,0.141210375
69,13,10.0,0.174496644,0.671875,0.193083573
69,14,10.0,0.161073826,0.6328125,0.144092219
69,15,350.0,0.147651007,0.62890625,0.034582133
